"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Romania","ROU","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","31.0787442533988","35.2556713260887","35.6488475692427","33.877263024392","34.7058135454439","39.2089889160375","43.6892621925178","48.6354603924889","47.0831826810088","47.443021579728","45.2943495096107","45.7130010721821","47.0834920524985","48.8466874329241","54.6154077422481","49.8357886994703","45.2183263806755","45.5892449550103","45.6194053227299","41.6072984214182","38.1961852710915","42.040484073184","30.9096469431778","29.2912887170139","30.1300041742804","25.6375191815051","28.8498277378181","28.9061230996926","24.2351270616685","26.7304676242766","47.3765422541404","48.9492299922323","58.0807723533953","73.1772390634344","79.031351047378","79.5246255150372","82.9388975872175","85.4550350026925","87.3095583748869","87.2118778854662","83.2535771546233","82.94455017746","84.2971746923182","84.0658406295765","81.1096239447429","79.3986407227758","78.9984458745193","81.9273147230019","79.12368529907","79.9062705919045","79.0136662599968","78.4591607914006","80.2474344935706","81.7547050490319","80.7916002514556","","",
"Romania","ROU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","699700000","879800000","1016300000","1103800000","1261600000","1163300000","1310200000","1669900000","1737700000","1879700000","2117000000","2277700000","2827000000","3737740000","5554930000","5768980000","6582980000","7579330000","9638130000","11788700000","13200000000","10980000000","8320000000","7640000000","7560000000","8400000000","8080000000","8310000000","7640000000","8435000000","7600000000","5793000000","6260000000","6522000000","7109000000","10278000000","11435000000","11280000000","11821000000","10416780715","13147825249","15568470404","17853714976","23983015886","32690617858","40518481951.1043","51160482602.8088","70313606877.28","84053224630.4936","54324053046.1772","62108644254.147","76480396315.44","70206868160","73481249610","77791247450","69873980050","74539310140",
"Romania","ROU","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","1.5914746446597","2.56622609201706","2.43753631609529","2.71786215088913","2.4431707412173","2.84750462888594","2.39916681027701","1.89601044128541","2.05470939166591","1.80179239173578","1.4254909689536","1.68911908138208","2.81227274301347","2.85448786744497","6.41956837382371","6.38508699197927","8.05086452086319","6.65091443272526","9.67817309330746","14.3475711627737","18.0015784515198","15.9447029031473","17.6466155148404","21.1521374271893","20.8605754251571","18.8410957378985","9.93015243619447","17.1378960793616","8.590690324206","12.8773920728861","18.0127948915684","11.7783277759404","7.26951646002632","2.73548307956514","2.49824265429495","4.67961800608418","2.22208840178249","1.9718183450009","1.11056407666898","0.761942316146159","0.454254016088099","0.977958952728769","0.866200233889776","0.265443279413209","0.331020721412126","0.426283857637115","0.452521872956505","0.444442924401911","0.593990072253615","0.743353724910255","0.450089190687628","0.569259752033787","0.670166784904953","0.757807911300026","0.693034193334703","","",
"Romania","ROU","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.02703237009592","6.37722584818382","6.50996290066626","3.64621733206369","3.57023693500069","3.86560082888088","3.58306774489542","3.61831287397267","3.15727020506459","2.97284623081226","2.91909796823701","3.50677673720029","3.00662639818267","2.5905344298915","2.37347696486431","2.58826946906913","2.65992888284197","2.82855207379117","2.76655653361381","2.65908437151508","1.97881681465527","2.84675479277189","2.7712257050752","2.69700209163358","2.61766974905907","2.62408156131162","2.70110662140281","",
"Romania","ROU","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.521759118467","38.9549265373152","36.8746243864244","45.0632118036996","52.7881395151592","60.1839272604697","63.0622518963319","64.5649133465819","68.1886276853372","73.0093274567716","77.2386770182257","75.5659821048976","75.1450254944566","78.3967179395768","78.2467680205882","77.8759228456993","75.89751354207","76.7505349496876","76.9756347052466","74.2988037791366","75.3397984359199","75.1859929912525","74.2628418154174","72.5604256418947","74.1298329313394","74.5590929102862","76.7414844672301","",
"Romania","ROU","Insurance and financial services (% of commercial service imports)","TM.VAL.INSF.ZS.WT","","","","","","","","","","","","4.32343234323432","4.61016949152542","6.46112600536193","6.73745173745174","5.93023255813953","6.75496688741722","6.79316888045541","6.81620839363242","8.18481848184818","8.53588516746411","8.68836291913215","8.06149732620321","7.03856749311295","7.14470284237726","8.60687022900763","8.27830188679245","8.58252427184466","7.9375","8.71111111111111","7.28081321473952","5.06715506715507","4.4291754756871","3.7199124726477","5.62659846547315","5.29217199558986","4.56668396471199","5.12820512820513","5.21353300055463","6.06060606060606","7.95649685174585","7.03432751828925","9.02506963788301","9.39627780299591","7.62997974341661","5.39870100596123","5.32804484407039","5.02884837830537","4.33896545969947","6.79846024528263","7.52084608664801","9.94125249326068","10.2677131944199","9.91668692040743","6.37168584985128","5.30437835396302","5.46942761863856",
"Romania","ROU","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8581601173","7.3567338082","7.4375697377","7.1385340763","7.0328427104","6.7432812187","6.4664277683","6.335211362","6.5589960301","8.2746324545","9.3013538257","7.9849010437","6.7718040932","7.0641542696","7.0845652459","7.2796800064","",
"Romania","ROU","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5596117207665","38.0791594300134","39.6436977442743","29.696192858124","25.8839556297277","23.7158577921706","21.3804929337017","20.9297289576852","18.9372596430805","12.1163437051665","10.1449353881895","12.1461386136284","12.6919611183815","11.1984083859656","10.9692562674511","11.9465477019618","14.0331064389703","13.6044163769816","10.8167041371538","12.6618773609553","9.39263184530731","10.0850308790528","11.359873382986","12.1960674241345","9.87094800650205","9.36343678886699","6.44120826241144","",
"Romania","ROU","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2011183962541","11.8589930410131","13.2163556793949","15.4100585119419","14.4193513054811","9.05582064052098","8.45982507634371","7.27363397276951","5.97966725218409","8.36683093389845","7.43706772323294","6.96621358011473","7.58535972081615","6.37872199321185","7.04261382118807","6.30829007541186","5.98497935697282","5.70070753380557","6.13295837335202","7.08165163453402","9.11007184894721","7.73666604216124","7.4206564307678","8.09610999018736","8.21534750421171","7.96329919925043","8.84340544277465","",
"Romania","ROU","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23946362417458","4.36639372519928","3.0561931731963","3.54124033620107","2.89649120090353","2.22467805056772","2.31792561253806","2.17440347106184","1.84019184700515","1.52353626787869","1.40675572250635","1.39833064331731","1.30514410849651","1.28528779596032","1.20713821941305","1.10364478358847","1.04055403013451","1.07296541483833","0.979835755491963","0.996516998945821","1.210506912077","1.36260906015833","1.58959873845222","1.74008283388624","1.67557987481707","1.61886490400324","1.57403733010372","",
"Romania","ROU","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47","3.32","4.21","4.57","5.03","5.2","5","9.94","7.69","7.39","6.38","4.12","1.79","2.12","2.06","1.99","1.84","1.62","1.53","1.58","1.32","1.67","1.48","1.35","1.26","1.34","1.32","1.47","",
"Romania","ROU","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73","2.71","3.7","3.73","4.06","3.62","3.54","8.79","6.23","5.58","4.8","3.31","0.91","1.64","1.04","0.99","0.73","0.75","0.59","0.61","0.46","0.58","0.57","0.46","0.43","0.43","0.69","0.75","",
"Romania","ROU","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.98232","25.49622","16.93116","15.96301","17.05738","16.6389","17.45752","25.51019","37.6087","36.77582","29.85218","40.8425","25.88154","26.80114","34.38274","31.54522","23.56445","21.33408","26.23838","25.48423","22.15982","22.32976","25.77638","25.71524","27.78579","26.80639","26.38892","26.23792","",
"Romania","ROU","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","7","7.77","7.68","7.8","7.66","7.88","17.5","13.59","13.62","11.49","7.77","4.61","4.73","4.72","4.71","4.79","4.74","4.73","4.93","4.84","4.89","4.99","4.99","5.69","5.6","5.57","5.58","",
"Romania","ROU","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87","6.23","7.38","7.18","7.44","6.31","6.34","12.97","9.73","9.31","7.96","6.21","2.97","3.98","2.58","2.54","2.62","2.6","2.42","2.42","2.26","2.42","2.44","2.12","2.22","2.18","2.58","2.5","",
"Romania","ROU","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.13533","15.71462","20.69455","20.98832","20.60003","17.09331","17.62777","25.71892","30.76033","27.75367","21.33961","12.61151","6.08252","8.246401","4.836339","5.639287","5.909031","6.375638","4.975795","5.722136","5.317493","5.372413","6.383808","4.774599","4.4329","5.255677","7.86377","7.197843","",
"Romania","ROU","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.36","11.62","10.59","10.46","10.89","4.62","4.62","4.84","4.84","4.84","4.84","4.84","5.05","5.05","5.05","5.05","5.05","5.82","5.82","5.82","5.82","",
"Romania","ROU","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Romania","ROU","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73","4.73","6.22","5.92","6.33","6.3","6.14","7.36","5.75","5.79","4.6","3.63","2.68","2.88","2.99","2.97","2.84","2.69","2.63","2.59","2.4","2.63","2.48","2.43","2.3","2.43","2.41","2.56","",
"Romania","ROU","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59","3.77","5.05","4.74","4.46","4.12","4.44","6.27","4.01","3.62","3.29","3.13","1.67","2.32","1.75","1.66","1.47","1.66","1.62","1.58","1.15","1.26","1.58","1.08","1.02","1.04","1.51","1.57","",
"Romania","ROU","Share of tariff lines with specific rates, all products (%)","TM.TAX.MRCH.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.71628","17.69554","5.047931","4.237892","4.532078","4.407461","4.565684","6.798499","11.85437","11.2955","8.700487","13.95402","7.199114","7.468193","11.60093","10.91687","6.791642","5.60961","7.145239","6.821628","5.661909","5.766441","7.144056","7.083234","7.426126","7.337349","7.283516","7.243559","",
"Romania","ROU","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.24","6.26","8.35","7.15","7.25","7.18","7.19","8.99","7.34","7.5","6.48","5.29","4.4","4.47","4.62","4.41","4.22","4.2","4.18","4.06","4.05","4.05","4.22","4.23","4.42","4.4","4.39","4.39","",
"Romania","ROU","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14","3.49","6.12","4.82","4.03","3.68","4.35","5.72","3.9","3.31","3.68","3.97","2.3","3.08","1.81","1.74","1.79","1.76","1.79","1.7","1.6","1.62","1.89","1.54","1.57","1.55","2.1","2.06","",
"Romania","ROU","Share of tariff lines with international peaks, all products (%)","TM.TAX.MRCH.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.209674","4.33863","11.47864","6.273315","6.249241","5.056185","5.131768","7.355046","9.712525","8.587495","6.32093","4.390583","1.821503","2.453426","2.075775","2.157062","1.797052","1.772612","1.452121","1.632861","1.432872","1.457772","1.873789","1.386644","1.248809","1.496119","2.269145","2.102457","",
"Romania","ROU","Bound rate, simple mean, all products (%)","TM.TAX.MRCH.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.47","5.73","5.5","5.47","5.56","4.14","4.14","4.21","4.21","4.21","4.21","4.21","4.22","4.22","4.22","4.22","4.22","4.43","4.43","4.43","4.43","",
"Romania","ROU","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Romania","ROU","Tariff rate, most favored nation, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84","5.8","7.6","6.79","7.15","7.01","6.82","6.4","5.03","5.23","4.1","3.5","3.09","3.24","3.43","3.44","3.32","3.27","3.3","3.18","3.16","3.18","3.15","3.22","3.19","3.24","3.24","3.3","",
"Romania","ROU","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32","4.57","5.99","5.39","4.78","4.47","4.96","5.3","3.14","2.87","2.86","3.1","2","2.64","2.07","1.98","1.82","2.15","2.24","2.15","1.63","1.65","2.24","1.54","1.51","1.48","2.12","2.11","",
"Romania","ROU","2005 PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71199833284129","","","","","","","","","","","",
"Romania","ROU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00255581145578516","0.00772000308654301","0.0266327842633476","0.0614532604393181","0.0790496442659904","0.113474484449102","0.25951902362517","0.372684102731408","0.530842353026709","0.733837150825218","0.93790244651356","1.13512370670265","1.36137090983236","1.44536486713237","1.64217564888008","1.69683417573015","1.78159335806395","1.84635303906336","1.87731805852611","1.85107115625845","1.84750996257467","1.87292609351433","1.88257514997915","1.89197633289355","1.86571280387912","1.86521073414457",
"Romania","ROU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.319588419821766","0.264123969948889","0.245210065318479","0.247560611451701","0.266067341326735","0.304641493909185","0.284571223656567","0.283711940449816","0.334465693478969","0.285873348610258","0.284016880864595","0.279234546317654","0.295976422090731","0.354834531873244","0.388827830076637","0.480927512690634","0.498428096528505","0.61105573999893","0.6217922634333","0.513333904272991","0.482959085312184","0.508444101416978","0.450837513803959","0.482218083750047","0.481814508964317","0.405916322916754","0.400998101103172",
"Romania","ROU","2005 PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42301154680265","","","","","","","","","","","",
"Romania","ROU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000703094523607886","0.00200734217161156","0.00588504156764349","0.0188146064703293","0.0440341449895746","0.0619336157117373","0.0877333082533195","0.203364718914428","0.296871749531933","0.438329605424108","0.61657224666895","0.811483515053735","0.978350063220912","1.17805064581917","1.26901738902112","1.4012784937267","1.40008452314857","1.48993721083939","1.56623253236214","1.56530907429963","1.53479567721359","1.5500426875798","1.56359466537489","1.60477356091178","1.61369315342329","1.62597901470764","1.63559105477962",
"Romania","ROU","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005999999999","0.0005529999999","0.00187941666665833","0.002","0.002","0.002","0.002","0.00183602499999167","0.0018","0.0018","0.0015","0.0015","0.00171784999995","0.002128016666625","0.001714141666625","0.00161534166665","0.0014557","0.00142769166666667","0.00149215833333333","0.00224320833333333","0.007638725","0.0307953333333333","0.0760050833333333","0.165508583333333","0.203327583333333","0.30842175","0.716794333333333","0.887557583333333","1.53328375","2.17087208333333","2.90607916666667","3.305543","3.32000708333333","3.26365683333333","2.91365316666667","2.80898333333333","2.43825","2.51885833333333","3.049325","3.1779","3.04860833333333","3.4682","3.32791666666667","3.349175","4.00566666666667","4.05918333333333",
"Romania","ROU","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0022","0.0021","0.0019","0.0022","0.0076","0.024","0.076","0.1655","0.2033","0.3083","0.7168","0.8876","1.5333","2.1709","2.9061","3.3055","3.32","3.2637","2.9137","2.809","2.4383","2.5189","3.0493","3.1779","3.0486","3.4682","3.3279","3.3492","4.0057","4.0788",
"Romania","ROU","Terms of trade adjustment (constant LCU)","NY.TTF.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3275327870.52538","-888497992.793934","-1301224116.54525","-1303950886.79447","-2378244381.51501","-5891156978.78723","-7800639504.18298","-7468068239.40585","-5723372131.14754","-5843755373.87491","-5466526810.91373","-6051297387.29818","-5941044783.17598","-5279553421.51447","-2749669429.06305","0","6114947892.83853","18535869480.3283","22251444218.0276","22591013788.3308","27941613995.3138","34265273324.1429","32584381395.1583","41012714524.3309","47642512365.5765","57646655232.8197","64136023030.6389",
"Romania","ROU","Net current transfers from abroad (constant LCU)","NY.TRF.NCTR.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262646801.315597","631764824.574252","191747772.148239","624756028.000835","754777838.360545","864198232.057772","1432142119.93945","1326163189.57227","1414442102.08548","1377112632.647","1878701356.42816","2427777938.38977","3023846125.24067","3032373637.0318","5299948748.02505","5284178248.83707","6612409935.0178","5990471687.07381","7220811035.08528","5305483229.03732","4428230136.59492","4066413618.80911","4205618203.9779","","","","",
"Romania","ROU","Net current transfers from abroad (current LCU)","NY.TRF.NCTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239700","1665500","1561900","16265100","46839300","75000000","183000000","415000000","668000000","960000000","1879000000","3329000000","5039000000","6155000000","12065000000","13024000000","17088118600","16123324300","22143212100","17650773800","15141313700","14165346400","15279429800","","","","",
"Romania","ROU","Net current transfers from abroad (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108954545.454545","219144736.842105","65079166.6666667","214014473.684211","283016918.429003","368912936.546975","593577684.073954","578962053.571429","752591257.323119","626100567.403639","865539637.938182","1145521489.28117","1524428981.9997","1853915662.6506","3696724576.40102","4469917973.7104","6083345888.21645","6612526883.4844","8790826193.97356","5788467451.54626","4764565813.90226","4646508692.5146","4405579205.35148","","","","",
"Romania","ROU","Net taxes on products (constant LCU)","NY.TAX.NIND.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14475500000","15730100000","18912300000","26727800000","24367800000","24304500000","25296700000","26786100000","28506400000","30911800000","33721900000","36504600000","38018400000","40326000000","34852200000","35885100000","38149700000","38973000000","38730900000","39430700000","42123600000","43855600000",
"Romania","ROU","Net taxes on products (current LCU)","NY.TAX.NIND.CN","","","","","","","","","","","","","","","","","","","","","","3810000","6500000","","","","","","","","6980000","13770000","11400000","145650000","381850000","439600000","625300000","1838600000","3883400000","6047400000","8248200000","11825800000","15094700000","21786700000","26436700000","33721900000","40380800000","48468700000","57266500000","50596700000","56852500000","69265000000","73071200000","76052400000","76937100000","86217000000","77998800000",
"Romania","ROU","Net taxes on products (current US$)","NY.TAX.NIND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3172727272.72727","1811842105.26316","475000000","1916447368.42105","2307250755.28701","2162321692.08067","2028219266.94778","2565011160.71429","4375168995.04281","3944042261.7883","3799438021.09724","4069302501.63449","4566540614.12797","6562259036.14458","8100223672.51892","11573566255.9632","14375507297.9708","19878070787.0237","22734725475.4059","16592890171.5148","17889958777.8092","22720265039.6904","21068911827.4609","22852970341.6569","22971784306.7001","21523578900.0674","19122977346.2783",
"Romania","ROU","Net income from abroad (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net income from abroad (current LCU)","NY.GSR.NFCY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154400","-313600","114600","-2162700","-11020700","-21350800","-49000000","-95000000","-231000000","-441524900","-669747900","-568575000","-733933200","-1525000000","-4487225000","-10274862000","-8428028400","-11440527000","-13773037100","-13563384100","-8059344600","-8057748600","-9353045300","-10266624000","-13751928000","-8462518400","-16615410000","-21668110000",
"Romania","ROU","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81263157.8947368","-142545454.545455","15078947.3684211","-90112500","-145009210.526316","-129007854.984894","-241023118.544024","-308141420.694129","-322265625","-497436795.853988","-436801604.382704","-261907503.800267","-252549189.635594","-461352291.635154","-1351573795.18072","-3148225020.68205","-2892551875.62206","-4072811320.75472","-5648622851.98704","-5384645718.36913","-2643014659.10209","-2535557632.39875","-3067980482.84458","-2960216827.1726","-4132314071.93726","-2526728293.32378","-4147941683.10158","-5312373737.37374",
"Romania","ROU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7012472316121","24.9155587821589","22.8981125190738","24.2183142175506","23.2568073432451","18.9183029242363","16.3189418589436","15.4358354321483","11.3523252786657","11.8755752585644","16.1363895303985","17.2263343508509","19.1816471204875","16.1456618020327","16.0662602975868","15.3185030786817","16.9461311445731","17.5360441637644","21.4902025026981","22.272821100551","21.6745961820989","22.7385632992338","22.1744531393617","24.5036155298349","24.1010836167978","23.7535770246062","22.6981944540657",
"Romania","ROU","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7771969806871","24.9026097414748","22.9805447224695","24.3522639451684","23.3569999457826","19.0401527399871","16.4553098473853","15.5758960802259","11.4884694026043","12.0206891442757","16.2500696193533","17.3338488288345","19.3752344396281","16.5185849100915","16.758492914188","15.776222804329","17.5238832337565","18.133160666773","22.0608082692062","22.6300696497426","22.0067389950357","23.1212480486747","22.5635430552097","25.0438909130394","24.4102570481055","24.3218745685834","23.3630002454259",
"Romania","ROU","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17759600","54911400","138057300","485233300","1157565700","1448517700","1870721900","3965327200","4229638000","6588497900","13114899000","20383439100","29276948000","32091295000","39964436900","44498535771.2254","58803803755.3078","73345890062.4335","112692193531.266","113707829921.524","115716572517.548","128494984524.198","132019442945.583","156199767411.865","161029847716.283","168912327568.554","172840758444.374",
"Romania","ROU","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8072545454.54545","7225184210.52632","5752387500","6384648684.21053","6994354682.77946","7125025577.9636","6067862147.25916","5531985491.07143","4765252365.9306","4296939868.25801","6041226680.17873","7014018478.37308","8857040689.75949","9666052710.84337","12245131874.866","15272174819.3793","20934070400.608","30080748908.0234","44738653194.357","37289814029.949","36412905540.6236","42148850135.8649","38065694869.2644","46936436615.2422","48080093071.8628","42167992502.8221","42375394342.5454",
"Romania","ROU","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11461.9013126356","10108.4914862798","9269.675270947","9405.82396715459","9801.06714012763","10502.0417776848","10922.0806009914","10418.3407541224","10192.6397924723","10164.7291553449","10472.8411127868","11222.7936857098","11977.8800095331","12573.9132816484","13441.9136487396","14257.8116187173","15419.4305948262","16687.4883328196","18549.3000393566","17582.9644605374","17555.9904108634","17795.4705785534","17977.8917685882","18585.6654559152","19422.2362691431","20022.212981","20969.9571611258",
"Romania","ROU","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5240","4780","4480","4650","4950","5420","5730","5550","5510","5560","5830","6550","7110","7640","8760","9440","11310","13000","15880","15760","16920","17800","18660","19450","20530","21550","22950",
"Romania","ROU","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10635.6906881789","9379.83898479753","8601.48733377841","8727.82199510257","9094.57477194959","9745.02090841194","10134.7819855546","9667.35332319965","9457.92161107277","9432.02286222649","9717.92512113608","10413.8187062273","11114.4759849814","11667.5452663487","12472.9773818242","13230.0628081512","14307.9485611714","15484.6006285891","17212.2069733173","16315.5279637037","16290.4982900819","16512.715958864","16681.9876441856","17245.9510539646","18022.2191586674","18578.9476239863","19458.3753625787",
"Romania","ROU","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.8078998365114","-8.2981344592443","1.46875367505375","4.2021111000295","7.15202362697073","3.99959200504347","-4.61212350715779","-2.16638106754914","-0.27383129096728","3.03118708558878","7.1609276302995","6.7281493803529","4.97611657188848","6.90318397819718","6.06980517282368","8.14724592506148","8.22376500996715","11.1569318845624","-5.20955279589489","-0.153410135899165","1.36409374854662","1.02509899487929","3.38067274600546","4.50116147421376","3.08912271245541","4.73346368368588",
"Romania","ROU","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5335.47458997692","4705.46709458993","4315.00110814536","4378.37784549986","4562.36214694684","4888.66336564444","5084.18995477025","4849.70083471774","4744.63783400164","4731.64553096907","4875.07055923964","5224.17083391283","5575.66085150331","5853.11223512727","6257.16334116847","6636.96096532274","7177.69049711792","7767.96689674364","8634.63367222869","8184.80787234182","8172.25154746177","8283.7287199362","8368.64513978279","8651.56164523334","9040.98240492644","9320.26944582612","9761.44101526597",
"Romania","ROU","GNI per capita (current LCU)","NY.GNP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46068023869654","3.68403619799899","9.58667510392413","26.3556117840771","87.5339274480655","218.034452033903","335.373366654514","502.608337661552","1128.76318315111","1635.74943360709","2439.01542094087","3596.08026049671","5313.27607980672","6953.59185542751","9004.86416122571","11116.7042424701","13230.0628081512","15833.1401789961","19369.1141858955","24872.3549003974","24669.8797647447","25970.5981926788","27583.7390423282","29170.388624808","31210.6512044596","33134.8524502437","35047.7129472658","37543.475737823",
"Romania","ROU","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250","1190","1270","1500","1650","1600","1590","1620","1720","1780","1960","2330","3010","3930","4960","6520","8630","8810","8590","8610","8740","9260","9600","9520","9470",
